primary_id,person_id,person_name,born_year,died_year,gender
A000215:1,A000215,道岸,763,458,1
A000216:1,A000216,陳邈,798,483,1
A000217:1,A000217,功德直,,,1
A000217:2,A000217,Gunabharman,,,1
A000217:3,A000217,功德,,,1
A000217:4,A000217,求那跋摩,,,1
A000218:1,A000218,求那跋摩,367,431,1
A000218:2,A000218,Guṇavarman,367,431,1
A000218:3,A000218,寶意,367,431,1
A000218:4,A000218,功德直,367,431,1
A000218:5,A000218,功德鎧,367,431,1
A000218:6,A000218,三藏法師,367,431,1
A000218:7,A000218,三藏,367,431,1
A000218:8,A000218,跋摩,367,431,1
A000219:1,A000219,功德施,,,1
A000220:1,A000220,可宣,,,1
A000221:1,A000221,可度,,,1
A000221:2,A000221,首楞大師,,,1
A000221:3,A000221,無極可度,,,1
A000221:4,A000221,無極東堂可度,,,1
A000221:5,A000221,無極大師,,,1
A000221:6,A000221,武林度,,,1
A000221:7,A000221,無極和尚,,,1
A000221:8,A000221,無極度,,,1
A000222:1,A000222,可洪,,,1
A000223:1,A000223,可能,,,1
A000224:1,A000224,可興,,,1
A000225:1,A000225,可橖,,,1
A000226:1,A000226,可觀,1092,1182,1
A000226:2,A000226,宜翁可觀,1092,1182,1
A000226:3,A000226,宣翁可觀,1092,1182,1
A000226:4,A000226,解空,1092,1182,1
A000226:5,A000226,竹菴可觀,1092,1182,1
A000226:6,A000226,竹菴觀,1092,1182,1
A000226:7,A000226,草菴,1092,1182,1
A000228:1,A000228,古崑,,1892,1
A000228:2,A000228,玉峰,,1892,1
A000228:3,A000228,戀西學人,,1892,1
A000228:4,A000228,古昆,,1892,1
A000228:5,A000228,玉峯古崑,,1892,1
A000228:6,A000228,戀西大師,,1892,1
A000229:1,A000229,古德,,,1
A000229:2,A000229,雲棲古德,,,1
A000229:3,A000229,古德大賢,,,1
A000230:1,A000230,田令孜,834,893,1
A000230:2,A000230,田仲則,834,893,1
A000232:1,A000232,量海,,,2
A000232:2,A000232,如德,,,2
A000233:1,A000233,巨翔,1663,1695,1
A000233:2,A000233,天翼,1663,1695,1
A000233:3,A000233,天翼翔,1663,1695,1
A000233:4,A000233,天翼巨翔,1663,1695,1
A000234:1,A000234,平祚,,,1
A000235:1,A000235,平備,,,1
A000236:1,A000236,弘一,1880,1942,1
A000236:2,A000236,晚晴老人,1880,1942,1
A000236:3,A000236,演音,1880,1942,1
A000236:4,A000236,李叔同,1880,1942,1
A000236:5,A000236,李廣侯,1880,1942,1
A000236:6,A000236,李息,1880,1942,1
A000236:7,A000236,釋曇昉,1880,1942,1
A000236:8,A000236,李康侯,1880,1942,1
A000236:9,A000236,李文濤,1880,1942,1
A000236:10,A000236,李岸,1880,1942,1
A000236:11,A000236,釋演音,1880,1942,1
A000236:12,A000236,二一老人,1880,1942,1
A000236:13,A000236,李成蹊,1880,1942,1
A000236:14,A000236,李惜霜,1880,1942,1
A000236:15,A000236,善夢,1880,1942,1
A000237:1,A000237,弘忍,602,675,1
A000237:2,A000237,五祖黃梅,602,675,1
A000237:3,A000237,大滿禪師,602,675,1
A000237:4,A000237,黃梅,602,675,1
A000237:5,A000237,黃梅弘忍,602,675,1
A000238:1,A000238,弘森,,,1
A000239:1,A000239,弘歇,,,1
A000240:1,A000240,弘裕,,,1
A000240:2,A000240,元祚弘裕,,,1
A000240:3,A000240,博山弘裕,,,1
A000241:1,A000241,弘儲,1605,1672,1
A000241:2,A000241,繼起,1605,1672,1
A000241:3,A000241,退翁,1605,1672,1
A000241:4,A000241,繼起儲,1605,1672,1
A000241:5,A000241,繼起弘儲,1605,1672,1
A000241:6,A000241,退翁弘儲,1605,1672,1
A000241:7,A000241,宏儲,1605,1672,1
A000241:8,A000241,繼起宏儲,1605,1672,1
A000241:9,A000241,李金,1605,1672,1
A000241:10,A000241,仲連居士,1605,1672,1
A000241:11,A000241,李金,1605,1672,1
A000241:12,A000241,靈巖儲,1605,1672,1
A000242:1,A000242,弘璧,1599,1670,1
A000242:2,A000242,剖石弘璧,1599,1670,1
A000242:3,A000242,剖石璧,1599,1670,1
A000242:4,A000242,剖石弘壁,1599,1670,1
A000242:5,A000242,剖石老人,1599,1670,1
A000242:6,A000242,剖石宏璧,1599,1670,1
A000243:1,A000243,弘瀚,1630,1706,1
A000243:2,A000243,粟如,1630,1706,1
A000243:3,A000243,勺菴,1630,1706,1
A000243:4,A000243,粟如瀚,1630,1706,1
A000243:5,A000243,粟如弘瀚,1630,1706,1
A000243:6,A000243,博山粟如,1630,1706,1
A000244:1,A000244,弘贊,1611,1685,1
A000244:2,A000244,在犙,1611,1685,1
A000244:3,A000244,在犙弘贊,1611,1685,1
A000244:4,A000244,弘贊在犙,1611,1685,1
A000244:5,A000244,宏贊,1611,1685,1
A000245:1,A000245,弘麗,,,1
A000245:2,A000245,羅峰弘麗,,,1
A000245:3,A000245,弘麗羅峰,,,1
A000245:4,A000245,日親弘麗,,,1
A000246:1,A000246,弗陀多羅多,,,1
A000246:2,A000246,佛陀多羅多,,,1
A000247:1,A000247,弗若多羅,305,404,1
A000247:2,A000247,Puṇyatāra,305,404,1
A000247:3,A000247,功德華,305,404,1
A000247:4,A000247,不若多羅,305,404,1
A000247:5,A000247,弗若多羅多,305,404,1
A000248:1,A000248,必,,,1
A000249:1,A000249,本[析/日],,,1
A000250:1,A000250,本元,,,1
A000250:2,A000250,げんのう-ほんげん,,,1
A000250:3,A000250,Gennou-hongen,,,1
A000250:4,A000250,元翁本元,,,1
A000250:5,A000250,仏徳禅師,,,1
A000251:1,A000251,本光,,,1
A000252:1,A000252,本如,982,1051,1
A000252:2,A000252,神照,982,1051,1
A000252:3,A000252,神照本如,982,1051,1
A000252:4,A000252,神炤,982,1051,1
A000252:5,A000252,如虎,982,1051,1
A000253:1,A000253,本空,,,1
A000254:1,A000254,本真,,,1
A000255:1,A000255,本純,,,1
A000256:1,A000256,本猛,,,1
A000257:1,A000257,本智,1555,1606,1
A000257:2,A000257,朗目,1555,1606,1
A000257:3,A000257,慧光,1555,1606,1
A000257:4,A000257,朗目智,1555,1606,1
A000257:5,A000257,叢林白眉,1555,1606,1
A000257:6,A000257,朗目本智,1555,1606,1
A000258:1,A000258,本嵩,,,1
A000258:2,A000258,廣智大師,,,1
A000258:3,A000258,本嵩律師,,,1
A000259:1,A000259,本瑞 ,,1508,1
A000259:2,A000259,天奇本瑞,,1508,1
A000259:3,A000259,天奇,,1508,1
A000259:4,A000259,天奇瑞 ,,1508,1
A000259:5,A000259,天琦,,1508,1
A000259:6,A000259,天琦本瑞,,1508,1
A000259:7,A000259,天琦瑞 ,,1508,1
A000259:8,A000259,煢絕老人,,1508,1
A000259:9,A000259,行實,,1508,1
A000259:10,A000259,大琦瑞,,1508,1
A000260:1,A000260,本覺,,,1
A000261:1,A000261,正一,,,1
A000262:1,A000262,正止,,,1
A000263:1,A000263,正因,,,1
A000264:1,A000264,正受,1147,1209,1
A000264:2,A000264,雷庵,1147,1209,1
A000264:3,A000264,雷庵正受,1147,1209,1
A000264:4,A000264,虛中,1147,1209,1
A000265:1,A000265,正定,,,1
A000266:1,A000266,正明,,1649,1
A000266:2,A000266,行明,,1649,1
A000266:3,A000266,養拙,,1649,1
A000266:4,A000266,養拙明,,1649,1
A000266:5,A000266,正明養拙,,1649,1
A000266:6,A000266,養拙行明,,1649,1
A000266:7,A000266,養拙正明,,1649,1
A000267:1,A000267,正相,,,1
A000267:2,A000267,體如,,,1
A000267:3,A000267,正相如,,,1
A000267:4,A000267,正相體如,,,1
A000268:1,A000268,正除,,,1
A000269:1,A000269,正參,,,1
A000270:1,A000270,正寂,,,1
A000270:2,A000270,照宗,,,1
A000270:3,A000270,照宗正寂,,,1
A000271:1,A000271,正從,,,1
A000272:1,A000272,正隆,,,1
A000273:1,A000273,正傳,1549,1614,1
A000273:2,A000273,幻有正傳,1549,1614,1
A000273:3,A000273,幻有 ,1549,1614,1
A000273:4,A000273,禹門幻有,1549,1614,1
A000273:5,A000273,禹門傳,1549,1614,1
A000273:6,A000273,禹門龍池幻有,1549,1614,1
A000273:7,A000273,龍池,1549,1614,1
A000273:8,A000273,圓通,1549,1614,1
A000273:9,A000273,一心,1549,1614,1
A000274:1,A000274,正誨,,1628,1
A000274:2,A000274,無跡,,1628,1
A000274:3,A000274,永燈,,1628,1
A000274:4,A000274,無跡正誨,,1628,1
A000274:5,A000274,度門正誨,,1628,1
A000275:1,A000275,正遠,,,1
A000275:2,A000275,鴈門,,,1
A000275:3,A000275,廬山正遠,,,1
A000276:1,A000276,正賢,,,1
A000277:1,A000277,正謐,,,1
A000277:2,A000277,以玄,,,1
A000277:3,A000277,以玄正謐,,,1
A000278:1,A000278,正覺,1091,1157,1
A000278:2,A000278,天童正覺,1091,1157,1
A000278:3,A000278,天童覺,1091,1157,1
A000278:4,A000278,宏智禪師,1091,1157,1
A000278:5,A000278,宏智正覺,1091,1157,1
A000278:6,A000278,天童宏智,1091,1157,1
A000278:7,A000278,釋正覺,1091,1157,1
A000278:8,A000278,宏智覺,1091,1157,1
A000279:1,A000279,永中,,,1
A000280:1,A000280,永仁,,,1
A000281:1,A000281,永光,,,1
A000281:2,A000281,永光泉,,,1
A000282:1,A000282,延壽,905,976,1
A000282:2,A000282,永明,905,976,1
A000282:3,A000282,永明壽,905,976,1
A000282:4,A000282,智覺禪師,905,976,1
A000282:5,A000282,永明延壽,905,976,1
A000282:6,A000282,仲玄,905,976,1
A000282:7,A000282,抱一子,905,976,1
A000282:8,A000282,宗照禪師,905,976,1
A000282:9,A000282,圓妙正修智覺禪師,905,976,1
A000282:10,A000282,知覺,905,976,1
A000283:1,A000283,永珍,,,1
A000284:1,A000284,永海,,,1
A000285:1,A000285,永盛,1275,1347,1
A000285:2,A000285,妙果,1275,1347,1
A000285:3,A000285,竺源,1275,1347,1
A000285:4,A000285,無住,1275,1347,1
A000285:5,A000285,竺源盛,1275,1347,1
A000285:6,A000285,無住翁,1275,1347,1
A000285:7,A000285,竺源永盛,1275,1347,1
A000285:8,A000285,竺源水盛,1275,1347,1
A000285:9,A000285,妙果竺源,1275,1347,1
A000285:10,A000285,法慧宏德,1275,1347,1
A000286:1,A000286,永超,,,1
A000287:1,A000287,永嚴,,,1
A000288:1,A000288,永觀,,,1
A000289:1,A000289,玄一,,,1
A000290:1,A000290,玄日,,,1
A000291:1,A000291,李隆基,685,762,1
A000291:2,A000291,唐明皇,685,762,1
A000291:3,A000291,玄宗皇帝,685,762,1
A000291:4,A000291,唐玄宗,685,762,1
A000291:5,A000291,開元聖文神武皇帝,685,762,1
A000291:6,A000291,至道大聖大明孝皇帝,685,762,1
A000291:7,A000291,太上皇,685,762,1
A000291:8,A000291,阿瞞,685,762,1
A000291:9,A000291,唐元宗,685,762,1
A000292:1,A000292,玄契,,,1
A000292:2,A000292,宜黙玄契,,,1
A000293:1,A000293,玄昭,,,1
A000294:1,A000294,玄奘,602,664,1
A000294:2,A000294,Mahāyānadeva,602,664,1
A000294:3,A000294,解脫天,602,664,1
A000294:4,A000294,大遍覺,602,664,1
A000294:5,A000294,摩訶耶那提婆,602,664,1
A000294:6,A000294,唐三藏,602,664,1
A000294:7,A000294,大乘天,602,664,1
A000294:8,A000294,木叉提婆,602,664,1
A000294:9,A000294,Mokṣadeva,602,664,1
A000294:10,A000294,陳褘,602,664,1
A000294:11,A000294,慈恩,602,664,1
A000295:1,A000295,玄逸,705,427,1
A000295:2,A000295,釋玄逸,705,427,1
A000296:1,A000296,道世,631,683,1
A000296:2,A000296,釋道世,631,683,1
A000296:3,A000296,玄惲,631,683,1
A000296:4,A000296,元惲,631,683,1
A000296:5,A000296,玄暉,631,683,1
A000298:1,A000298,玄暢,416,484,1
A000298:2,A000298,慧智,416,484,1
A000299:1,A000299,玄叡,,,1
A000300:1,A000300,玄應,620,379,1
A000301:1,A000301,玄嶷,658,404,1
A000301:2,A000301,釋玄嶷,658,404,1
A000301:3,A000301,杜叉鍊師,658,404,1
A000301:4,A000301,杜乂鍊師,658,404,1
A000301:5,A000301,杜又鍊師,658,404,1
A000302:1,A000302,德申,1610,1678,1
A000302:2,A000302,燕居,1610,1678,1
A000302:3,A000302,燕居申,1610,1678,1
A000302:4,A000302,燕居德申,1610,1678,1
A000303:1,A000303,白岩位中,,,1
A000304:1,A000304,白延,228,168,1
A000304:2,A000304,帛延,228,168,1
A000305:1,A000305,帛遠,206,305,1
A000305:2,A000305,白遠,206,305,1
A000305:3,A000305,白法祖,206,305,1
A000305:4,A000305,帛法祖,206,305,1
A000305:5,A000305,帛祖,206,305,1
A000306:1,A000306,白雲慧曉,,1297,1
A000306:2,A000306,はくうん-えぎょう,,1297,1
A000306:3,A000306,Hakuun-egyou,,1297,1
A000306:4,A000306,白雲惠曉,,1297,1
A000306:5,A000306,佛照禪師,,1297,1
A000307:1,A000307,白龍,1669,1760,1
A000307:2,A000307,三洲白龍,1669,1760,1
A000308:1,A000308,白隱慧鶴,1685,1768,1
A000308:2,A000308,鵠林,1685,1768,1
A000308:3,A000308,神機獨妙禪師,1685,1768,1
A000308:4,A000308,正宗國師,1685,1768,1
A000308:5,A000308,白隱,1685,1768,1
A000309:1,A000309,目蓮,,,1
A000310:1,A000310,石成金,1659,,1
A000310:2,A000310,石天基,1659,,1
A000310:3,A000310,石惺齋,1659,,1
A000310:4,A000310,良覺居士,1659,,1
A000310:5,A000310,醒庵愚人,1659,,1
A000311:1,A000311,仲之屏,,,1
A000311:2,A000311,士石,,,1
A000312:1,A000312,仲介,,,1
A000313:1,A000313,仲希,,,1
A000313:2,A000313,縉雲仲希,,,1
A000313:3,A000313,縉雲,,,1
A000314:1,A000314,仲算,,,1
A000315:1,A000315,光玉,,,1
A000316:1,A000316,光宗,,,1
A000317:1,A000317,光定,,,1
A000318:1,A000318,光胤,,,1
A000319:1,A000319,光祖,,,1
A000320:1,A000320,光從,,,1
A000321:1,A000321,光雲明秀,,,1
A000322:1,A000322,曹琳,,,1
A000322:2,A000322,珮琴,,,1
A000323:1,A000323,光模,,,1
A000324:1,A000324,先公,,,1
A000325:1,A000325,先睹,1265,1334,1
A000325:2,A000325,無見先覩,1265,1334,1
A000325:3,A000325,無見覩,1265,1334,1
A000325:4,A000325,真覺,1265,1334,1
A000325:5,A000325,無見,1265,1334,1
A000325:6,A000325,無見頂,1265,1334,1
A000325:7,A000325,瞎驢,1265,1334,1
A000326:1,A000326,全威,,,1
A000327:1,A000327,全真,,,1
A000328:1,A000328,吉迦夜,446,284,1
A000328:2,A000328,Kivkara,446,284,1
A000328:3,A000328,吉叉迦夜,446,284,1
A000328:4,A000328,何事,446,284,1
A000328:5,A000328,Kiṅkara,446,284,1
A000329:1,A000329,吉藏,549,623,1
A000329:2,A000329,胡吉藏,549,623,1
A000329:3,A000329,嘉祥大師,549,623,1
A000329:4,A000329,嘉祥吉藏,549,623,1
A000329:5,A000329,嘉祥,549,623,1
A000330:1,A000330,向阿證賢,,,1
A000331:1,A000331,合哲,,,1
A000332:1,A000332,Divākara,614,688,1
A000332:2,A000332,地婆訶羅,614,688,1
A000332:3,A000332,釋地婆訶羅,614,688,1
A000332:4,A000332,日照,614,688,1
A000332:5,A000332,吉日照,614,688,1
A000332:6,A000332,地波訶羅,614,688,1
A000332:7,A000332,地娑訶羅,614,688,1
A000332:8,A000332,日照三藏,614,688,1
A000333:1,A000333,在摻,,,1
A000333:2,A000333,在[牡-土+參],,,1
A000334:1,A000334,如玘,1320,1385,1
A000334:2,A000334,太璞,1320,1385,1
A000334:3,A000334,具菴,1320,1385,1
A000334:4,A000334,大璞玘,1320,1385,1
A000334:5,A000334,具菴玘,1320,1385,1
A000334:6,A000334,具菴如玘,1320,1385,1
A000334:7,A000334,大璞如玘,1320,1385,1
A000335:1,A000335,如山,,,1
A000336:1,A000336,如止,,,1
A000337:1,A000337,如本,,,1
A000338:1,A000338,如玉,,,1
A000339:1,A000339,如吉,,,1
A000339:2,A000339,四明如吉,,,1
A000339:3,A000339,四明吉,,,1
A000339:4,A000339,因果如吉,,,1
A000340:1,A000340,如性,,,1
A000341:1,A000341,如阜,,,1
A000342:1,A000342,如巹,1425,,1
A000342:2,A000342,蔤菴,1425,,1
A000342:3,A000342,蔤菴如巹,1425,,1
A000342:4,A000342,如[氶/巴],1425,,1
A000343:1,A000343,如海,,,1
A000344:1,A000344,如祐,,,1
A000345:1,A000345,善一如純,,,1
A000345:2,A000345,天龍善一純,,,1
A000345:3,A000345,天龍如純,,,1
A000346:1,A000346,如淵,,,1
A000347:1,A000347,如理,,,1
A000348:1,A000348,如惺,,,1
A000349:1,A000349,如愚,,,1
A000349:2,A000349,蘊璞,,,1
A000349:3,A000349,石頭和尚,,,1
A000349:4,A000349,藴璞愚,,,1
A000350:1,A000350,如瑛,,,1
A000351:1,A000351,如瑩,,,1
A000352:1,A000352,如馨,1541,1616,1
A000352:2,A000352,古心,1541,1616,1
A000352:3,A000352,古心如馨,1541,1616,1
A000352:4,A000352,古心律師,1541,1616,1
A000352:5,A000352,慧雲律師,1541,1616,1
A000352:6,A000352,如馨律師,1541,1616,1
A000352:7,A000352,中興律祖,1541,1616,1
A000353:1,A000353,如觀,,,1
A000353:2,A000353,蘊虗觀,,,1
A000354:1,A000354,陳存吾,,,1
A000354:2,A000354,陳玉篇,,,1
A000354:3,A000354,白雲山人,,,1
A000355:1,A000355,存覺光玄,,,1
A000356:1,A000356,守一,,,1
A000356:2,A000356,守一空成,,,1
A000357:1,A000357,守千,1064,1127,1
A000357:2,A000357,通照大師,1064,1127,1
A000358:1,A000358,守其,,,1
A000359:1,A000359,守倫,,,1
A000359:2,A000359,柯山倫,,,1
A000360:1,A000360,守堅,,,1
A000361:1,A000361,守詮,,,1
A000362:1,A000362,守遂,1072,1147,1
A000362:2,A000362,大洪守遂,1072,1147,1
A000362:3,A000362,淨慈守遂,1072,1147,1
A000362:4,A000362,淨嚴守遂,1072,1147,1
A000362:5,A000362,淨慈,1072,1147,1
A000362:6,A000362,淨嚴,1072,1147,1
A000362:7,A000362,水南遂,1072,1147,1
A000363:1,A000363,守愿,,,1
A000364:1,A000364,守靜,,,1
A000365:1,A000365,守覺,1150,1202,1
A000365:2,A000365,守覺親王,1150,1202,1
A000366:1,A000366,安世高,129,114,1
A000366:2,A000366,安侯道人,129,114,1
A000366:3,A000366,安清,129,114,1
A000366:4,A000366,高,129,114,1
A000366:5,A000366,世高,129,114,1
A000366:6,A000366,安侯,129,114,1
A000367:1,A000367,安玄,155,206,1
A000367:2,A000367,安玄都尉,155,206,1
A000367:3,A000367,玄,155,206,1
A000368:1,A000368,安法欽,255,193,1
A000369:1,A000369,安然,841,,1
A000369:2,A000369,五大院大德,841,,1
A000369:3,A000369,五大院阿闍梨,841,,1
A000369:4,A000369,祕密大師,841,,1
A000369:5,A000369,阿覺大師,841,,1
A000370:1,A000370,安遠,,,1
A000371:1,A000371,安慧,,,1
A000371:2,A000371,Sthiramati,,,1
A000371:3,A000371,Blo-gros-brtan-pa,,,1
A000371:4,A000371,安慧菩薩,,,1
A000371:5,A000371,Blo-brtan,,,1
A000371:6,A000371,悉恥羅末底,,,1
A000371:7,A000371,悉地羅末底,,,1
A000371:8,A000371,安惠,,,1
A000372:1,A000372,安澄,,,1
A000373:1,A000373,安藏,,1293,1
A000373:2,A000373,國寶,,1293,1
A000373:3,A000373,龍宮老人,,1293,1
A000373:4,A000373,秦國公,,1293,1
A000374:1,A000374,成正,,,1
A000375:1,A000375,成時,,1678,1
A000375:2,A000375,堅密,,1678,1
A000376:1,A000376,成尊,,,1
A000377:1,A000377,成雄,,,1
A000378:1,A000378,成賢,,,1
A000379:1,A000379,成輝,,,1
A000380:1,A000380,有宗,,,1
A000381:1,A000381,有智,,,1
A000382:1,A000382,有端,,,1
A000383:1,A000383,有嚴,1021,1101,1
A000383:2,A000383,曇武,1021,1101,1
A000383:3,A000383,樝庵,1021,1101,1
A000383:4,A000383,樝菴有嚴,1021,1101,1
A000383:5,A000383,樝菴嚴,1021,1101,1
A000384:1,A000384,朴永善,,,1
A000385:1,A000385,朱時恩,1563,,1
A000385:2,A000385,心空居士,1563,,1
A000385:3,A000385,雲間朱時恩,1563,,1
A000386:1,A000386,朱道則,,,1
A000386:2,A000386,天然居士,,,1
A000387:1,A000387,汝均,,,1
A000388:1,A000388,汝現,,,1
A000389:1,A000389,江妙煦,1872,1938,1
A000389:2,A000389,江味農,1872,1938,1
A000389:3,A000389,妙熙,1872,1938,1
A000389:4,A000389,勝觀,1872,1938,1
A000390:1,A000390,江鍊百,,,1
A000390:2,A000390,江煉百,,,1
A000391:1,A000391,牟尼室利,763,806,1
A000391:2,A000391,Maniśrī,763,806,1
A000391:3,A000391,釋牟尼室利,763,806,1
A000391:4,A000391,寂默,763,806,1
A000391:5,A000391,牟尼室唎,763,806,1
A000391:6,A000391,Muniśrī,763,806,1
A000392:1,A000392,行元,1611,1662,1
A000392:2,A000392,百癡元,1611,1662,1
A000392:3,A000392,百癡行元,1611,1662,1
A000393:1,A000393,吳自弘,,,1
A000394:1,A000394,自永,,,1
A000395:1,A000395,自在,549,549,1
A000395:2,A000395,自在比丘,549,549,1
A000396:1,A000396,自成,,,1
A000397:1,A000397,自悟,,,1
A000398:1,A000398,自然,,,1
A000399:1,A000399,自慶,,,1
A000399:2,A000399,雲外,,,1
A000399:3,A000399,雲外慶,,,1
A000399:4,A000399,雲外自慶,,,1
A000399:5,A000399,圓覺雲外,,,1
A000400:1,A000400,自融,1615,1691,1
A000400:2,A000400,巨靈,1615,1691,1
A000400:3,A000400,巨靈融,1615,1691,1
A000400:4,A000400,巨靈自融,1615,1691,1
A000400:5,A000400,幻津,1615,1691,1
A000400:6,A000400,幻[舟＋聿],1615,1691,1
A000402:1,A000402,至柔,,,1
A000403:1,A000403,至源,,,1
A000404:1,A000404,至慧,,,1
A000405:1,A000405,至寶,,,1
A000406:1,A000406,行舟,1611,1670,1
A000406:2,A000406,扣寂,1611,1670,1
A000406:3,A000406,介為,1611,1670,1
A000406:4,A000406,介為舟,1611,1670,1
A000407:1,A000407,行佑,,,1
A000408:1,A000408,行秀,1166,1246,1
A000408:2,A000408,報恩行秀,1166,1246,1
A000408:3,A000408,萬松野老,1166,1246,1
A000408:4,A000408,萬松行秀,1166,1246,1
A000408:5,A000408,萬松,1166,1246,1
A000408:6,A000408,萬松老人,1166,1246,1
A000408:7,A000408,萬松秀,1166,1246,1
A000408:8,A000408,報恩秀,1166,1246,1
A000410:1,A000410,行枝,,,1
A000411:1,A000411,行省,1600,1668,1
A000411:2,A000411,虛舟,1600,1668,1
A000411:3,A000411,通省,1600,1668,1
A000411:4,A000411,虛舟省,1600,1668,1
A000411:5,A000411,虛舟行省,1600,1668,1
A000411:6,A000411,盧舟省,1600,1668,1
A000411:7,A000411,錫省,1600,1668,1
A000412:1,A000412,行悅,1620,1685,1
A000412:2,A000412,梅谷,1620,1685,1
A000412:3,A000412,呆翁,1620,1685,1
A000412:4,A000412,蒲衣尊者,1620,1685,1
A000412:5,A000412,梅谷悅,1620,1685,1
A000412:6,A000412,婁東行悅,1620,1685,1
A000412:7,A000412,南澗行悅,1620,1685,1
A000413:1,A000413,行海,,,1
A000414:1,A000414,行矩,549,549,1
A000415:1,A000415,行純,,,1
A000416:1,A000416,行從,,,1
A000416:2,A000416,從行,,,1
A000417:1,A000417,行敏,,,1
A000418:1,A000418,行盛,,,1
A000418:2,A000418,本充行盛,,,1
A000418:3,A000418,本充盛,,,1
A000418:4,A000418,褎翁行盛,,,1
A000418:5,A000418,南湖老人,,,1
A000419:1,A000419,行森,1614,1677,1
A000419:2,A000419,䒢溪,1614,1677,1
A000419:3,A000419,慈翁,1614,1677,1
A000419:4,A000419,䒢溪森,1614,1677,1
A000419:5,A000419,森鐵棒,1614,1677,1
A000419:6,A000419,䒢鐵棒,1614,1677,1
A000419:7,A000419,明道正覺,1614,1677,1
A000419:8,A000419,茆溪行森,1614,1677,1
A000419:9,A000419,圓照䒢溪,1614,1677,1
A000419:10,A000419,慈翁行森,1614,1677,1
A000420:1,A000420,行琳,,,1
A000421:1,A000421,行策,1682,1736,1
A000421:2,A000421,截流,1682,1736,1
A000421:3,A000421,行策截流,1682,1736,1
A000421:4,A000421,蔣夢憨,1682,1736,1
A000422:1,A000422,行靖,,,1
A000422:2,A000422,石壁行靖,,,1
A000422:3,A000422,南湖行靖,,,1
A000423:1,A000423,行滿,,824,1
A000424:1,A000424,行霆,,,1
A000424:2,A000424,鏡庵,,,1
A000424:3,A000424,鏡庵霆,,,1
A000425:1,A000425,行彌,,,1
A000425:2,A000425,頑極,,,1
A000425:3,A000425,頑極彌,,,1
A000425:4,A000425,彌頑極,,,1
A000425:5,A000425,頑極行彌,,,1
A000425:6,A000425,育王彌,,,1
A000425:7,A000425,育王行彌,,,1
A000426:1,A000426,行謙,,,1
A000427:1,A000427,行韜,,1652,1
A000427:2,A000427,大庾,,1652,1
A000427:3,A000427,大庾韜,,1652,1
A000427:4,A000427,國清韜,,1652,1
A000428:1,A000428,行觀覺融,,,1
A000429:1,A000429,西宗,,1688,1
A000429:2,A000429,成簡,,1688,1
